"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): Total","2021",88.439,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 1. Managers","2021",49.096,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 2. Professionals","2021",26.192,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 3. Technicians and associate professionals","2021",46.927,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 4. Clerical support workers","2021",32.556,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 5. Service and sales workers","2021",84.786,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2021",99.727,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 7. Craft and related trades workers","2021",88.798,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2021",78.633,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 9. Elementary occupations","2021",93.57,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 0. Armed forces occupations","2021",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): X. Not elsewhere classified","2021",60.975,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): Total","2021",85.408,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 1. Managers","2021",44.747,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 2. Professionals","2021",31.727,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 3. Technicians and associate professionals","2021",48.651,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 4. Clerical support workers","2021",29.817,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 5. Service and sales workers","2021",74.975,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2021",99.563,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 7. Craft and related trades workers","2021",87.756,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2021",77.452,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 9. Elementary occupations","2021",92.045,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 0. Armed forces occupations","2021",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): X. Not elsewhere classified","2021",57.567,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): Total","2021",91.604,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 1. Managers","2021",57.542,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 2. Professionals","2021",20.445,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 3. Technicians and associate professionals","2021",43.196,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 4. Clerical support workers","2021",35.34,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 5. Service and sales workers","2021",91.213,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2021",99.85,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 7. Craft and related trades workers","2021",94.476,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2021",89.693,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 9. Elementary occupations","2021",95.701,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): X. Not elsewhere classified","2021",67.885,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Total","2019",88.243,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",31.294,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2019",93.652,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2019",89.903,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Not elsewhere classified","2019",,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Total","2019",86.013,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",34.243,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2019",90.797,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2019",89.183,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Not elsewhere classified","2019",,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Total","2019",90.439,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",28.318,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2019",96.264,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2019",90.863,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): Total","2019",88.243,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 1. Managers","2019",50.536,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 2. Professionals","2019",24.164,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 3. Technicians and associate professionals","2019",39.498,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 4. Clerical support workers","2019",36.631,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 5. Service and sales workers","2019",78.919,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2019",98.743,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 7. Craft and related trades workers","2019",86.079,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2019",89.753,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
